room_id;host_id;room_type;animal;neighborhood;price;date;location
19956790;141184180;ENTIRE_HOME;false;Ciutat Vella;71.4;03/26/2905;0101000020E6100000CDE506431D76014048DC63E943B14440
19536706;134698146;ENTIRE_HOME;false;Sant Martí;63.3;03/26/2906;0101000020E6100000F65CA626C17B0140BE2D58AA0BB24440
1445152;7758783;ENTIRE_HOME;false;Sant Martí;40.8;03/26/2907;0101000020E6100000C1A739799189014079AEEFC341B24440
18558095;128069327;ENTIRE_HOME;false;Ciutat Vella;2.9;03/26/2908;0101000020E6100000A2D45E44DB7101407522C15433B14440
7848190;36137844;ENTIRE_HOME;false;Sant Martí;93.2;03/26/2909;0101000020E61000004E25034015970140D2FD9C82FCB24440
6722829;32037490;ENTIRE_HOME;true;Sant Martí;23.7;03/26/2910;0101000020E610000027DBC01DA8930140E60819C8B3B14440
17299227;105683650;ENTIRE_HOME;false;Eixample;51.5;03/26/2911;0101000020E61000006493FC885F71014048C5FF1D51B34440
20013431;7271397;ENTIRE_HOME;true;Ciutat Vella;55.5;03/26/2912;0101000020E610000098DEFE5C34840140A8A624EB70B04440
16219907;21551664;ENTIRE_HOME;false;Sant Martí;53.3;03/26/2913;0101000020E610000002486DE2E47E01406FBDA60705B54440
19482234;136726857;ENTIRE_HOME;false;Ciutat Vella;34.5;03/26/2914;0101000020E61000009DF529C764710140132BA391CFB14440
19925723;141159683;ENTIRE_HOME;true;Ciutat Vella;76.0;03/26/2915;0101000020E61000009F1D705D31830140C02500FF94B04440
12910389;1853665;ENTIRE_HOME;false;Ciutat Vella;65.1;03/26/2916;0101000020E6100000D2C77C40A0730140630D17B9A7B14440
10004268;18973107;ENTIRE_HOME;true;Ciutat Vella;34.3;03/26/2917;0101000020E610000040BE840A0E6F01400F5F268A90B04440
7785436;18049156;ENTIRE_HOME;true;Sant Martí;32.4;03/26/2918;0101000020E610000056D7A19A92AC0140ADBEBA2A50B34440
1853214;9675772;ENTIRE_HOME;false;Sant Martí;24.9;03/26/2919;0101000020E6100000F2CD3637A6A701401421753BFBB24440
17188926;5969578;ENTIRE_HOME;true;Sant Martí;33.3;03/26/2920;0101000020E6100000FB761211FEA50140CEE2C5C210B34440
1234615;3744544;ENTIRE_HOME;true;Sant Martí;69.1;03/26/2921;0101000020E6100000A8A8FA95CEA70140915F3FC406B34440
1757901;4991777;ENTIRE_HOME;true;Sant Martí;60.2;03/26/2922;0101000020E6100000E52B8194D8B50140D3307C444CB54440
16924855;1275637;ENTIRE_HOME;false;Sant Martí;70.3;03/26/2923;0101000020E6100000BDAC8905BEA201408D9944BDE0B34440
11200231;3348832;ENTIRE_HOME;true;Sant Martí;30.4;03/26/2924;0101000020E6100000AEBCE47FF277014010255AF278B44440
2278689;4922813;ENTIRE_HOME;false;Sant Martí;25.8;03/26/2925;0101000020E610000023BA675DA3A5014026C632FD12B34440
18309933;126645762;ENTIRE_HOME;true;Sant Martí;81.4;03/26/2926;0101000020E6100000008BFCFA219601403C6876DD5BB34440
5683218;1597933;ENTIRE_HOME;false;Sant Martí;9.9;03/26/2927;0101000020E6100000484F9143C4AD01405512D90759B44440
3507362;9937293;ENTIRE_HOME;true;Sant Andreu;13.3;03/26/2928;0101000020E6100000404D2D5BEB6B0140E4BB94BA64B64440
16889714;112439834;ENTIRE_HOME;true;Nou Barris;87.4;03/26/2929;0101000020E6100000E1CE85915E5401402A560DC2DCB64440
18874526;41383466;ENTIRE_HOME;true;Horta-Guinardó;62.1;03/26/2930;0101000020E61000004BC972124A3F01403F0114234BB64440
1155115;6330333;ENTIRE_HOME;false;Nou Barris;65.1;03/26/2931;0101000020E61000000FF27A30295E014020274C18CDB64440
9470760;897254;ENTIRE_HOME;true;Horta-Guinardó;17.4;03/26/2932;0101000020E610000030BB270F0B550140344C6DA983B64440
16595324;109461867;ENTIRE_HOME;false;Sant Andreu;2.2;03/26/2933;0101000020E61000002EC6C03A8E9F014055BE672442B94440
7401984;38628842;ENTIRE_HOME;true;Sant Martí;68.0;03/26/2934;0101000020E6100000514B732B84950140F67EA31D37B64440
16962422;6719961;ENTIRE_HOME;false;Sant Andreu;19.9;03/26/2935;0101000020E61000000E130D52F074014053944BE317B64440
18648534;99740854;ENTIRE_HOME;false;Sant Andreu;80.7;03/26/2936;0101000020E61000006D1CB1169F820140F10D85CFD6B74440
13887237;66616188;ENTIRE_HOME;true;Gràcia;61.0;03/26/2937;0101000020E6100000F8FE06EDD5270140CA367007EAB44440
5013265;14979846;ENTIRE_HOME;false;Sarrià-Sant Gervasi;79.8;03/26/2938;0101000020E61000009082A7902B150140B3EE1F0BD1B34440
2087178;10655439;ENTIRE_HOME;true;Sarrià-Sant Gervasi;40.0;03/26/2939;0101000020E610000050172994850F0140DE3B6A4C88B34440
4403514;1109215;ENTIRE_HOME;true;Sarrià-Sant Gervasi;62.8;03/26/2940;0101000020E6100000857B65DEAA2B01406B662D05A4B34440
3020269;15241813;ENTIRE_HOME;false;Gràcia;30.4;03/26/2941;0101000020E6100000A24621C9AC1E0140D9226937FAB44440
1221718;6660283;ENTIRE_HOME;false;Sarrià-Sant Gervasi;3.4;03/26/2942;0101000020E61000002AC93A1C5D25014057772CB649B34440
16022183;4085156;ENTIRE_HOME;true;Gràcia;48.8;03/26/2943;0101000020E61000006ADE718A8E4401407B12D89C83B34440
14081814;84651188;ENTIRE_HOME;true;Sarrià-Sant Gervasi;24.3;03/26/2944;0101000020E61000003B3AAE46762501409A7D1EA33CB34440
6342634;33032061;ENTIRE_HOME;true;Sarrià-Sant Gervasi;6.7;03/26/2945;0101000020E610000035B39602D21E014039D1AE42CAB34440
2711885;13879548;ENTIRE_HOME;true;Sarrià-Sant Gervasi;99.9;03/26/2946;0101000020E6100000D5EC815660280140418177F2E9B34440
15994186;4085156;ENTIRE_HOME;false;Gràcia;31.8;03/26/2947;0101000020E610000034828DEBDF350140011764CBF2B34440
18089233;124568197;ENTIRE_HOME;false;Sant Martí;17.5;03/26/2948;0101000020E6100000FB21365838A9014075C7629B54B64440
1845924;9404892;ENTIRE_HOME;false;Nou Barris;43.4;03/26/2949;0101000020E6100000CFF3A78DEA740140FA0B3D62F4BA4440
19452174;128829338;ENTIRE_HOME;false;Ciutat Vella;5.9;03/26/2950;0101000020E61000002F8A1EF8186C01402E9276A38FB14440
16059043;4085156;ENTIRE_HOME;true;Eixample;73.6;03/26/2951;0101000020E6100000D3FA5B02F06F01403E59315C1DB44440
9767973;6099660;ENTIRE_HOME;false;Sant Martí;59.3;03/26/2952;0101000020E6100000A857CA32C47101402E1A321EA5B44440
1408408;7595640;ENTIRE_HOME;false;Eixample;72.6;03/26/2953;0101000020E61000005DFA97A432650140EB1D6E8786B34440
2788377;14262229;ENTIRE_HOME;true;Sant Martí;69.5;03/26/2954;0101000020E6100000897C975297AC01403BC5AA4198B34440
2048862;10380563;ENTIRE_HOME;false;Sant Martí;71.2;03/26/2955;0101000020E6100000170CAEB9A39F0140EC32FCA71BB44440
17958092;123233992;ENTIRE_HOME;true;Sant Martí;36.3;03/26/2956;0101000020E6100000BF27D6A9F29D01402E7590D783B14440
12486833;9355405;ENTIRE_HOME;true;Sarrià-Sant Gervasi;21.6;03/26/2957;0101000020E610000025E82FF488310140F71F990E9DB24440
1339639;1986299;ENTIRE_HOME;false;Sant Martí;13.6;03/26/2958;0101000020E61000005C57CC086F6F0140BDFE243E77B44440
13650971;49761488;ENTIRE_HOME;false;Eixample;10.5;03/26/2959;0101000020E610000059C2DA183B610140C59272F739B44440
16060341;4085156;ENTIRE_HOME;true;Gràcia;77.5;03/26/2960;0101000020E61000009A7CB3CD8D4901407F164B917CB34440
12908619;3976962;ENTIRE_HOME;true;Gràcia;20.3;03/26/2961;0101000020E61000004EB6813B50470140AD8A709351B34440
18748096;113020313;ENTIRE_HOME;true;Horta-Guinardó;60.1;03/26/2962;0101000020E6100000CF842689254501409BC761307FB54440
2860194;6166581;ENTIRE_HOME;true;Eixample;48.7;03/26/2963;0101000020E61000008F72309B00630140A7E8482EFFB14440
19659519;136558400;ENTIRE_HOME;false;Sarrià-Sant Gervasi;39.2;03/26/2964;0101000020E6100000C0CE4D9B711A0140B682A62556B44440
10104028;15682290;ENTIRE_HOME;false;Ciutat Vella;4.5;03/26/2965;0101000020E6100000EA77616BB672014070EA03C93BB14440
7488858;3744544;ENTIRE_HOME;false;Gràcia;3.0;03/26/2966;0101000020E6100000F9DC09F65F470140C7D45DD905B34440
3510269;9937293;ENTIRE_HOME;false;Sant Andreu;98.5;03/26/2967;0101000020E6100000A359D93EE46D0140B267CF656AB64440
18104306;54310958;ENTIRE_HOME;true;Eixample;62.7;03/26/2968;0101000020E61000002B69C537143E0140087767EDB6B14440
19379827;23869313;ENTIRE_HOME;true;Ciutat Vella;28.3;03/26/2969;0101000020E6100000BD361B2B316F0140DA8F149161B14440
8365893;3996198;ENTIRE_HOME;true;Gràcia;14.7;03/26/2970;0101000020E61000007CB94F8E02440140895E46B1DCB44440
4181284;1230283;ENTIRE_HOME;false;Gràcia;66.6;03/26/2971;0101000020E6100000F4C0C760C5490140B7627FD93DB34440
15392252;26265084;ENTIRE_HOME;false;Sant Martí;44.6;03/26/2972;0101000020E61000003CDA38622D9E01403E78EDD286B14440
1899976;8699017;ENTIRE_HOME;false;Horta-Guinardó;25.2;03/26/2973;0101000020E6100000CF4C309C6B580140CEC133A149B44440
19397732;23213732;ENTIRE_HOME;true;Eixample;49.5;03/26/2974;0101000020E61000000D1B65FD666201401895D40968B44440
8933347;1391607;ENTIRE_HOME;true;Eixample;74.9;03/26/2975;0101000020E6100000CEFC6A0E106C014059DFC0E446B34440
13845724;13695732;ENTIRE_HOME;true;Horta-Guinardó;93.0;03/26/2976;0101000020E61000003F389F3A566901406DE4BA29E5B54440
8912392;32037490;ENTIRE_HOME;true;Eixample;58.0;03/26/2977;0101000020E6100000B56E83DA6F4D0140CF68AB92C8B24440
13553100;2246766;ENTIRE_HOME;false;Sant Martí;93.2;03/26/2978;0101000020E61000009757AEB7CDB40140A62A6D718DB54440
13858043;22635556;ENTIRE_HOME;true;Horta-Guinardó;35.2;03/26/2979;0101000020E6100000BAA46ABB095E0140E44EE960FDB54440
19559005;27778700;ENTIRE_HOME;false;Eixample;39.3;03/26/2980;0101000020E61000000F0EF626866401401FA0FB7266B34440
13521582;6995672;ENTIRE_HOME;false;Sant Martí;74.8;03/26/2981;0101000020E6100000D8D47954FC7F014059F9653046B24440
5313220;27515602;ENTIRE_HOME;true;Gràcia;50.5;03/26/2982;0101000020E61000002711E15F044D014028D53E1D8FB34440
17806477;121682417;ENTIRE_HOME;false;Ciutat Vella;37.0;03/26/2983;0101000020E6100000417E3672DD7401404546072461B14440
2376434;657642;ENTIRE_HOME;false;Sant Andreu;6.7;03/26/2984;0101000020E610000070ED444948840140083BC5AA41B64440
19588639;136071246;ENTIRE_HOME;true;Sant Martí;83.7;03/26/2985;0101000020E610000009A52F849CB70140406CE9D154B54440
13692055;20371030;ENTIRE_HOME;false;Sant Martí;65.2;03/26/2986;0101000020E6100000815EB87361A40140554D10751FB64440
19793915;70801395;ENTIRE_HOME;false;Eixample;93.8;03/26/2987;0101000020E61000000B62A06B5F6001409BC937DBDCB24440
15307112;97489392;ENTIRE_HOME;false;Horta-Guinardó;22.1;03/26/2988;0101000020E61000002C80290307540140EECD6F9868B44440
5352747;4006184;ENTIRE_HOME;false;Eixample;84.8;03/26/2989;0101000020E610000060C8EA56CF690140B6BB07E8BEB24440
13687046;10052309;ENTIRE_HOME;false;Sant Martí;34.5;03/26/2990;0101000020E6100000F4F928232E8001404DA25EF069B44440
1060614;5472538;ENTIRE_HOME;false;Eixample;64.1;03/26/2991;0101000020E6100000789B374E0A73014068075C57CCB24440
1205425;2545103;ENTIRE_HOME;false;Gràcia;37.2;03/26/2992;0101000020E6100000A65F22DE3A3F0140B41CE8A1B6B34440
9056515;11301631;ENTIRE_HOME;false;Ciutat Vella;55.8;03/26/2993;0101000020E6100000A320787C7B77014082FDD7B969B14440
9521249;7416666;ENTIRE_HOME;false;Eixample;83.4;03/26/2994;0101000020E6100000A648BE124869014006103E9468B34440
9897617;299462;ENTIRE_HOME;true;Gràcia;95.9;03/26/2995;0101000020E6100000971B0C7558410140EA3C2AFEEFB24440
18750587;30277917;ENTIRE_HOME;false;Sant Martí;19.6;03/26/2996;0101000020E610000040A0336953950140FB027AE1CEB14440
17019265;114135789;ENTIRE_HOME;false;Horta-Guinardó;11.6;03/26/2997;0101000020E61000001EA5129ED06B01400A3197546DB54440
1314672;7143233;ENTIRE_HOME;false;Gràcia;8.3;03/26/2998;0101000020E6100000F0F96184F0480140F75B3B5112B44440
16740892;70476205;ENTIRE_HOME;true;Ciutat Vella;69.3;03/26/2999;0101000020E61000009B92ACC3D1750140C32E8A1EF8B04440
18762580;106907544;ENTIRE_HOME;false;Sants-Montjuïc;13.5;03/26/3000;0101000020E61000002E5915E126430140ADA6EB89AEAF4440
3331739;7290200;ENTIRE_HOME;false;Eixample;74.9;03/26/3001;0101000020E610000003CE52B29C44014019A9F7544EB14440
7981710;42126340;ENTIRE_HOME;false;Eixample;56.4;03/26/3002;0101000020E6100000BF0F0709515E01403A747ADE8DB14440
14032078;84028113;ENTIRE_HOME;true;Ciutat Vella;52.0;03/26/3003;0101000020E6100000492A53CC41500140BBD573D2FBB04440
17971604;123414860;ENTIRE_HOME;true;Eixample;48.4;03/26/3004;0101000020E610000050FBAD9D284901400D37E0F3C3B04440
18168587;35314601;ENTIRE_HOME;false;Ciutat Vella;46.9;03/26/3005;0101000020E61000004FE61F7D9386014062F3716DA8B04440
19265180;86551441;ENTIRE_HOME;true;Sants-Montjuïc;63.8;03/26/3006;0101000020E6100000A6B8AAECBB020140F2EA1C03B2AF4440
3536281;17625119;ENTIRE_HOME;true;Sants-Montjuïc;40.8;03/26/3007;0101000020E6100000B5E21B0A9F0D0140BB29E5B512B04440
4834811;1432835;ENTIRE_HOME;false;Eixample;73.8;03/26/3008;0101000020E61000009C50888043480140575BB1BFECB04440
4212751;21825503;ENTIRE_HOME;false;Ciutat Vella;75.9;03/26/3009;0101000020E6100000D600A5A1466101405AB8ACC266B04440
19536728;134698146;ENTIRE_HOME;true;Eixample;61.7;03/26/3010;0101000020E6100000284701A260460140685DA3E540B14440
11159274;58031906;ENTIRE_HOME;false;Sarrià-Sant Gervasi;99.5;03/26/3011;0101000020E61000002A38BC202235014008556AF640B34440
12723242;4200542;ENTIRE_HOME;false;Sants-Montjuïc;17.0;03/26/3012;0101000020E6100000B5E21B0A9F4D014068791EDC9DAF4440
19422319;1761853;ENTIRE_HOME;true;Gràcia;12.6;03/26/3013;0101000020E610000046CD57C9C74E01404A44F81741B34440
11869641;5332771;ENTIRE_HOME;true;Ciutat Vella;89.9;03/26/3014;0101000020E61000000745F3001659014001BEDBBC71B04440
19900958;138521763;ENTIRE_HOME;true;Ciutat Vella;23.2;03/26/3015;0101000020E6100000A646E867EA750140F243A51133B14440
15152962;72112863;ENTIRE_HOME;false;Ciutat Vella;35.1;03/26/3016;0101000020E61000002A7288B8395501400BB8E7F9D3B04440
12359139;66754888;ENTIRE_HOME;false;Eixample;70.5;03/26/3017;0101000020E6100000F9DA334B023401403FE5982CEEB14440
14400837;11078628;ENTIRE_HOME;false;Sant Martí;13.5;03/26/3018;0101000020E61000008B36C7B94D78014021E9D32AFAB34440
13924282;16987668;ENTIRE_HOME;false;Ciutat Vella;76.6;03/26/2019;0101000020E610000009FD4CBD6E510140E76ED74B53B04440
7521910;18390137;ENTIRE_HOME;false;Eixample;14.0;03/26/2020;0101000020E6100000CE8AA8893E3F014001DBC1887DB24440
3778832;19381366;ENTIRE_HOME;true;Sants-Montjuïc;18.5;03/26/2021;0101000020E61000008A9125732C4F0140B24CBF44BCAF4440
19500752;134984397;ENTIRE_HOME;true;Ciutat Vella;71.2;03/26/2022;0101000020E61000000953944BE35701404FCDE50643B14440
19167031;12469439;ENTIRE_HOME;true;Gràcia;87.4;03/26/2023;0101000020E610000037177FDB13440140B87361A417B34440
11539107;60876439;ENTIRE_HOME;true;Ciutat Vella;93.5;03/26/2024;0101000020E6100000EAE74D452A6C0140E59B6D6E4CB14440
2159227;11017778;ENTIRE_HOME;false;Eixample;18.9;03/26/2025;0101000020E6100000E5EFDE5163620140C782C2A04CB34440
5527050;2593787;ENTIRE_HOME;false;Sarrià-Sant Gervasi;47.1;03/26/2026;0101000020E6100000BFB7E9CF7E240140D576137CD3B24440
957402;3099440;ENTIRE_HOME;true;Sants-Montjuïc;44.8;03/26/2027;0101000020E6100000BC5CC4776236014070E998F38CAF4440
18748099;113020313;ENTIRE_HOME;true;Horta-Guinardó;26.1;03/26/2028;0101000020E610000016C1FF56B2430140B07092E68FB54440
19796584;139780077;ENTIRE_HOME;false;Ciutat Vella;15.2;03/26/2029;0101000020E6100000D9976C3CD8820140B073D3669CB04440
17904006;797259;ENTIRE_HOME;true;Eixample;87.2;03/26/2030;0101000020E61000000133DFC14F5C01409B7631CD74B34440
18567301;19242318;ENTIRE_HOME;false;Ciutat Vella;15.3;03/26/2031;0101000020E6100000A1F31ABB445501406B0BCF4BC5B04440
14163526;9857963;ENTIRE_HOME;false;Sant Martí;95.1;03/26/2032;0101000020E61000005B971AA19FA90140BF0E9C33A2B44440
11511259;24618689;ENTIRE_HOME;true;Eixample;6.5;03/26/2033;0101000020E6100000A54E4013614301408FDFDBF467B14440
14669237;88496132;ENTIRE_HOME;true;Ciutat Vella;90.3;03/26/2034;0101000020E61000001CD13DEB1A6D01402A37514B73B14440
13769008;42513273;ENTIRE_HOME;false;Nou Barris;3.4;03/26/2035;0101000020E61000007F32C687D96B014025AE635C71B74440
1342549;7281684;ENTIRE_HOME;false;Eixample;18.6;03/26/2036;0101000020E6100000CEA623809B650140F487669E5CB34440
19903513;140247268;ENTIRE_HOME;true;Ciutat Vella;95.0;03/26/2037;0101000020E6100000FAD346753A5001403274ECA012B14440
5353169;7834257;ENTIRE_HOME;true;Eixample;50.9;03/26/2038;0101000020E610000088D51F6118500140001C7BF65CB04440
6036838;31331146;ENTIRE_HOME;false;Horta-Guinardó;38.1;03/26/2039;0101000020E61000008C153598866101402FA52E19C7B44440
4906420;12260475;ENTIRE_HOME;true;Ciutat Vella;85.9;03/26/2040;0101000020E610000049490F43AB530140C16F438CD7B04440
18034416;68900385;ENTIRE_HOME;true;Ciutat Vella;56.7;03/26/2041;0101000020E61000005D3123BC3D880140821C9430D3B04440
1478299;7906740;ENTIRE_HOME;true;Sants-Montjuïc;35.4;03/26/2042;0101000020E61000003E5B07077B1301406FF607CA6DAF4440
11133260;33381049;ENTIRE_HOME;false;Horta-Guinardó;28.8;03/26/2043;0101000020E61000000B7A6F0C016001407898F6CDFDB54440
176403;814237;ENTIRE_HOME;true;Eixample;29.5;03/26/2044;0101000020E6100000D5CDC5DFF66401407C2C7DE882B24440
2828143;14468329;ENTIRE_HOME;true;Ciutat Vella;58.1;03/26/2045;0101000020E610000070986890828701408124ECDB49B04440
19448152;136367740;ENTIRE_HOME;true;Horta-Guinardó;48.3;03/26/2046;0101000020E61000004A60730E9E4901403CFA5FAE45B54440
18748097;113020313;ENTIRE_HOME;true;Horta-Guinardó;26.0;03/26/2047;0101000020E6100000744012F6ED4401403196E99788B54440
1383728;6767012;ENTIRE_HOME;true;Gràcia;81.9;03/26/2048;0101000020E610000090BE49D3A0480140C5AD8218E8B24440
672785;855228;ENTIRE_HOME;true;Ciutat Vella;75.0;03/26/2049;0101000020E610000045A165DD3F7601405E10919A76B14440
1011083;5560246;ENTIRE_HOME;true;Sants-Montjuïc;88.7;03/26/2050;0101000020E6100000E316F373435301409ACDE33098AF4440
19497049;121992308;ENTIRE_HOME;true;Les Corts;26.7;03/26/2051;0101000020E61000007138F3AB390001400588821953B04440
12321109;32968395;ENTIRE_HOME;true;Sants-Montjuïc;63.2;03/26/2052;0101000020E6100000F96706F1815D0140774EB340BBAF4440
15656335;6907539;ENTIRE_HOME;true;Ciutat Vella;39.2;03/26/2053;0101000020E610000039D1AE42CA4F014065C22FF5F3B04440
12125791;13475992;ENTIRE_HOME;true;Ciutat Vella;17.0;03/26/2054;0101000020E6100000CA4FAA7D3A7E01404277499C15B14440
7668337;40256509;ENTIRE_HOME;false;Eixample;89.3;03/26/2055;0101000020E610000024D236FE44650140C2F7FE06EDB14440
14007745;16181893;ENTIRE_HOME;false;Eixample;19.0;03/26/2056;0101000020E6100000FE614B8FA63A0140EC4CA1F31AB14440
18146433;5107063;ENTIRE_HOME;false;Gràcia;70.3;03/26/2057;0101000020E610000037397CD28944014029D027F224B34440
1097523;2736874;ENTIRE_HOME;false;Eixample;91.7;03/26/2058;0101000020E6100000253B3602F13A0140A33A1DC87AB04440
548439;2333736;ENTIRE_HOME;true;Sants-Montjuïc;78.5;03/26/2059;0101000020E6100000D2E3F736FD590140327381CB63AF4440
31958;136853;ENTIRE_HOME;true;Gràcia;27.3;03/26/2060;0101000020E610000066118AADA0490140DBFAE93F6BB44440
3082703;15685749;ENTIRE_HOME;true;Sants-Montjuïc;19.9;03/26/2061;0101000020E61000008F1B7E37DD52014031B2648EE5AF4440
14152120;3479346;ENTIRE_HOME;false;Ciutat Vella;73.6;03/26/2062;0101000020E6100000D31742CEFB5F0140895C70067FB14440
2755738;13166069;ENTIRE_HOME;false;Eixample;54.8;03/26/2063;0101000020E610000075AE2825044B0140C8957A1684B04440
950954;5159049;ENTIRE_HOME;false;Horta-Guinardó;63.2;03/26/2064;0101000020E6100000A796ADF545620140C1E61C3C13B64440
19271857;134951118;ENTIRE_HOME;true;Sants-Montjuïc;15.7;03/26/2065;0101000020E6100000511212691B1F0140FF1F274C18AF4440
19995818;128654944;ENTIRE_HOME;true;Eixample;26.9;03/26/2066;0101000020E6100000A54FABE80F4D01407CB60E0EF6B04440
4228483;893805;ENTIRE_HOME;false;Eixample;68.5;03/26/2067;0101000020E6100000FE277FF78E5A01408368AD6873B24440
1334863;7238727;ENTIRE_HOME;true;Sant Martí;91.0;03/26/2068;0101000020E6100000D9B45208E49201401F317A6EA1B14440
18910588;2915269;ENTIRE_HOME;false;Sants-Montjuïc;75.7;03/26/2069;0101000020E6100000492D944C4E4D01408B89CDC7B5AF4440
17250216;7053960;ENTIRE_HOME;true;Sant Martí;59.5;03/26/2070;0101000020E61000006D01A1F5F0850140E73922DFA5B24440
320506;1642180;ENTIRE_HOME;true;Sants-Montjuïc;73.3;03/26/2071;0101000020E6100000A87345292158014094DC611399AF4440
3215566;491007;ENTIRE_HOME;false;Eixample;94.4;03/26/2072;0101000020E6100000BEC1172653450140DDB6EF517FB14440
13856102;81852076;ENTIRE_HOME;false;Gràcia;28.6;03/26/2073;0101000020E61000009A266C3F194301408A1C226E4EB34440
14115292;14871323;ENTIRE_HOME;false;Sants-Montjuïc;21.4;03/26/2074;0101000020E6100000E200FA7DFF060140A0E1CD1ABCAF4440
2507802;12836634;ENTIRE_HOME;true;Eixample;37.8;03/26/2075;0101000020E610000039EFFFE3844901401346B3B27DB04440
5453992;28283529;ENTIRE_HOME;false;Sants-Montjuïc;24.7;03/26/2076;0101000020E6100000CE8AA8893E5F0140999F1B9AB2AF4440
1672204;1750495;ENTIRE_HOME;true;Eixample;62.6;03/26/2077;0101000020E6100000F7CABC55D74101407A8B87F71CB24440
18571867;128946173;ENTIRE_HOME;false;Ciutat Vella;45.9;03/26/2078;0101000020E6100000F88BD992557101407041B62C5FB14440
5015728;14580203;ENTIRE_HOME;true;Gràcia;80.0;03/26/2079;0101000020E610000015C8EC2C7A470140A79201A08AB34440
14724572;44682508;ENTIRE_HOME;true;Sants-Montjuïc;34.8;03/26/2080;0101000020E6100000213CDA38622D0140A60C1CD0D2AF4440
10009651;51412210;ENTIRE_HOME;false;Eixample;14.1;03/26/2081;0101000020E610000023F8DF4A762C0140D50792770EB14440
19694387;27778700;ENTIRE_HOME;true;Eixample;29.5;03/26/2082;0101000020E61000008F386403E9620140FC8F4C874EB34440
2019384;3039107;ENTIRE_HOME;true;Eixample;56.1;03/26/2083;0101000020E6100000D6E253008C47014095B6B8C667B24440
19540009;490987;ENTIRE_HOME;false;Ciutat Vella;11.2;03/26/2084;0101000020E6100000D9243FE2576C0140B20FB22C98B04440
19487280;119669770;ENTIRE_HOME;false;Sants-Montjuïc;51.8;03/26/2085;0101000020E6100000F12DAC1BEF0E01405000C5C892AF4440
1136384;42109537;ENTIRE_HOME;false;Eixample;89.1;03/26/2086;0101000020E61000002B306475AB470140E085ADD9CAB14440
18810495;130960439;ENTIRE_HOME;false;Eixample;46.8;03/26/2087;0101000020E6100000A0A70183A44F01403B8C497F2FB14440
15276048;11500520;ENTIRE_HOME;false;Eixample;91.6;03/26/2088;0101000020E6100000058C2E6F0E370140C3F0113125B24440
17616381;12482359;ENTIRE_HOME;true;Eixample;98.9;03/26/2089;0101000020E610000039471D1D57430140577C43E1B3B14440
18821225;30277917;ENTIRE_HOME;true;Eixample;91.1;03/26/2090;0101000020E6100000473CD9CD8C3E0140BBB4E1B034B04440
9937559;3479346;ENTIRE_HOME;true;Ciutat Vella;17.8;03/26/2091;0101000020E6100000DFF8DA334B6201402AABE97AA2B14440
12752928;21451905;ENTIRE_HOME;true;Ciutat Vella;60.5;03/26/2092;0101000020E6100000BA69334E43540140C66D3480B7B04440
1029587;5664950;ENTIRE_HOME;false;Sant Martí;24.6;03/26/2093;0101000020E6100000124F7633A39F0140656D533C2EB44440
5198974;5784650;ENTIRE_HOME;false;Eixample;66.5;03/26/2094;0101000020E61000006E8B321B645201408656276728B04440
12851279;70206497;ENTIRE_HOME;false;Ciutat Vella;32.0;03/26/2095;0101000020E6100000823AE5D18D7001406AA2CF4719B14440
330766;1687524;ENTIRE_HOME;false;Eixample;6.6;03/26/2096;0101000020E610000051F701486D6201400A12DBDD03B24440
1216365;1687524;ENTIRE_HOME;true;Eixample;82.2;03/26/2097;0101000020E6100000ACAC6D8AC765014010CF126404B24440
10002691;24177368;ENTIRE_HOME;false;Ciutat Vella;82.7;03/26/2098;0101000020E6100000A9BEF38B12740140882EA86F99B14440
19447362;136331725;ENTIRE_HOME;true;Ciutat Vella;67.3;03/26/2099;0101000020E6100000AA0EB9196E800140E1F08288D4B04440
6699732;35069722;ENTIRE_HOME;false;Sants-Montjuïc;6.6;03/26/2100;0101000020E6100000FBAF73D3665C0140C6A4BF97C2AF4440
3561658;11657346;ENTIRE_HOME;false;Eixample;21.5;03/26/2101;0101000020E61000007C9DD497A55D014045D5AF743EB44440
2371591;12115794;ENTIRE_HOME;true;Sants-Montjuïc;72.0;03/26/2102;0101000020E6100000158F8B6A11510140DB4E5B2382AF4440
6484003;28043451;ENTIRE_HOME;false;Eixample;4.8;03/26/2103;0101000020E6100000F30016F9F56301408FC360FE0AB34440
17157287;115390630;ENTIRE_HOME;true;Ciutat Vella;82.8;03/26/2104;0101000020E6100000906AD8EF89750140C8EA56CF49B14440
4282501;15065217;ENTIRE_HOME;false;Sants-Montjuïc;2.8;03/26/2105;0101000020E61000003A782634494C01409C86A8C29FAF4440
19220388;66589524;ENTIRE_HOME;false;Ciutat Vella;42.5;03/26/2106;0101000020E610000003EB387EA87401406347E350BFB14440
15326164;61764639;ENTIRE_HOME;false;Eixample;13.0;03/26/2107;0101000020E610000064963D096C6E01401C430070ECB34440
18104361;9415679;ENTIRE_HOME;false;Ciutat Vella;82.4;03/26/2108;0101000020E61000000B2593533B63014044DE72F563B14440
19996250;128654944;ENTIRE_HOME;true;Eixample;84.2;03/26/2109;0101000020E6100000C100C287124D0140B22B2D23F5B04440
19687942;138678615;ENTIRE_HOME;false;Ciutat Vella;83.8;03/26/2110;0101000020E61000006DCA15DEE5820140348639419BB04440
